CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk
0_to_200,22,credits_paid_to_date,car_used,988,less_100,1_to_4,2,male,none,2,savings_insurance,31,stores,rent,1,skilled,1,none,yes,0
no_checking,29,prior_payments_delayed,car_used,6490,100_to_500,less_1,4,male,none,3,savings_insurance,50,none,own,2,management_self-employed,1,none,yes,0
no_checking,33,prior_payments_delayed,appliances,4177,500_to_1000,4_to_7,4,male,none,3,savings_insurance,39,none,own,2,skilled,2,yes,yes,1
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,0
0_to_200,18,prior_payments_delayed,retraining,5154,less_100,greater_7,4,male,none,4,car_other,36,stores,own,1,unskilled,1,none,yes,0
no_checking,22,credits_paid_to_date,furniture,7569,greater_1000,4_to_7,3,female,none,4,unknown,54,stores,rent,2,unskilled,2,none,yes,1
greater_200,31,prior_payments_delayed,radio_tv,3914,100_to_500,1_to_4,4,female,co-applicant,3,real_estate,52,none,free,2,skilled,1,yes,yes,1
0_to_200,17,prior_payments_delayed,radio_tv,250,100_to_500,greater_7,3,female,none,2,savings_insurance,23,bank,own,1,unemployed,1,none,yes,0
less_0,12,prior_payments_delayed,furniture,1808,less_100,4_to_7,3,female,none,2,car_other,40,none,own,2,skilled,1,yes,yes,0
less_0,7,no_credits,car_new,250,less_100,unemployed,2,female,none,1,real_estate,25,none,rent,1,skilled,1,none,yes,0
no_checking,8,credits_paid_to_date,car_new,1444,less_100,1_to_4,3,male,none,4,car_other,47,none,own,1,management_self-employed,1,none,yes,0
no_checking,27,prior_payments_delayed,appliances,5844,100_to_500,1_to_4,4,male,none,4,car_other,26,none,own,1,skilled,1,yes,yes,1
no_checking,8,prior_payments_delayed,car_used,6282,greater_1000,greater_7,4,male,none,4,car_other,43,none,own,2,skilled,1,none,yes,0
0_to_200,20,credits_paid_to_date,repairs,2654,500_to_1000,less_1,2,male,none,3,savings_insurance,26,none,own,1,skilled,2,none,yes,0
no_checking,61,outstanding_credit,education,8096,greater_1000,greater_7,5,male,co-applicant,4,car_other,57,none,free,2,skilled,1,yes,yes,1
less_0,10,all_credits_paid_back,furniture,706,less_100,unemployed,1,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,0
0_to_200,21,outstanding_credit,radio_tv,291,unknown,4_to_7,3,male,none,2,car_other,40,none,rent,1,skilled,1,none,yes,0
no_checking,19,credits_paid_to_date,radio_tv,2339,100_to_500,less_1,3,male,none,4,savings_insurance,39,none,own,1,skilled,1,yes,yes,0
0_to_200,23,outstanding_credit,business,3752,100_to_500,less_1,3,male,none,4,savings_insurance,34,none,own,1,management_self-employed,1,none,yes,0
greater_200,26,outstanding_credit,repairs,5940,greater_1000,1_to_4,4,male,none,4,unknown,25,stores,own,1,unskilled,1,none,yes,0
less_0,18,credits_paid_to_date,car_new,1775,less_100,less_1,2,male,none,3,savings_insurance,20,none,rent,1,skilled,1,none,yes,0
less_0,13,no_credits,car_new,250,less_100,1_to_4,2,female,none,2,real_estate,19,none,own,1,skilled,1,none,yes,0
no_checking,23,outstanding_credit,repairs,3355,500_to_1000,1_to_4,4,female,none,4,car_other,48,stores,own,2,skilled,1,yes,yes,0
less_0,16,credits_paid_to_date,repairs,1435,500_to_1000,1_to_4,1,male,none,2,car_other,25,stores,rent,2,skilled,1,none,yes,1
greater_200,32,prior_payments_delayed,radio_tv,5824,100_to_500,greater_7,4,male,none,3,unknown,37,stores,own,2,unskilled,1,yes,yes,1
less_0,10,prior_payments_delayed,furniture,1112,less_100,4_to_7,3,male,none,3,real_estate,31,none,own,2,skilled,1,none,yes,0
no_checking,32,outstanding_credit,furniture,5170,unknown,greater_7,5,male,co-applicant,5,unknown,51,stores,free,2,unskilled,1,yes,yes,1
0_to_200,39,outstanding_credit,other,3922,500_to_1000,greater_7,5,female,none,4,unknown,43,none,own,1,skilled,1,none,yes,1
0_to_200,21,outstanding_credit,business,5921,less_100,greater_7,4,male,none,4,savings_insurance,39,none,own,1,skilled,1,none,yes,0
no_checking,42,prior_payments_delayed,repairs,2932,greater_1000,greater_7,4,female,none,3,car_other,47,none,own,2,skilled,1,none,yes,1
no_checking,40,prior_payments_delayed,furniture,6032,500_to_1000,4_to_7,5,male,co-applicant,3,car_other,36,stores,own,2,unskilled,2,yes,yes,0
0_to_200,28,credits_paid_to_date,car_used,2605,less_100,1_to_4,3,female,none,3,savings_insurance,36,none,free,1,skilled,1,none,no,1
less_0,19,prior_payments_delayed,appliances,3691,500_to_1000,1_to_4,3,male,co-applicant,4,savings_insurance,34,none,own,1,skilled,1,yes,yes,1
less_0,7,all_credits_paid_back,car_used,250,less_100,less_1,2,female,none,1,real_estate,19,stores,own,1,skilled,1,none,yes,0
no_checking,27,prior_payments_delayed,radio_tv,5437,unknown,1_to_4,4,male,none,5,savings_insurance,42,none,own,2,management_self-employed,1,none,yes,1
0_to_200,26,credits_paid_to_date,radio_tv,250,less_100,4_to_7,2,male,none,2,real_estate,22,stores,own,1,skilled,1,none,yes,0
no_checking,27,prior_payments_delayed,radio_tv,4981,500_to_1000,4_to_7,4,male,none,4,savings_insurance,47,none,own,2,management_self-employed,2,yes,yes,0
0_to_200,12,credits_paid_to_date,car_new,3341,less_100,1_to_4,2,male,none,2,savings_insurance,19,none,rent,1,skilled,1,none,yes,0
no_checking,36,prior_payments_delayed,appliances,9570,100_to_500,4_to_7,4,male,co-applicant,3,car_other,53,none,free,2,skilled,1,yes,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
0_to_200,16,credits_paid_to_date,furniture,1524,less_100,less_1,1,female,none,1,savings_insurance,36,stores,own,1,skilled,1,none,yes,0
less_0,28,credits_paid_to_date,furniture,2451,less_100,1_to_4,3,female,none,3,car_other,41,stores,rent,2,skilled,1,none,yes,0
0_to_200,22,outstanding_credit,business,5801,100_to_500,greater_7,4,male,co-applicant,3,car_other,32,stores,free,1,unskilled,1,yes,yes,1
0_to_200,12,credits_paid_to_date,car_new,250,less_100,1_to_4,2,female,none,2,real_estate,22,bank,rent,1,unskilled,1,none,yes,0
less_0,19,credits_paid_to_date,vacation,3268,less_100,1_to_4,3,female,none,2,savings_insurance,22,none,own,1,skilled,1,none,yes,0
no_checking,29,prior_payments_delayed,appliances,6756,100_to_500,4_to_7,4,female,none,4,car_other,55,none,own,2,skilled,1,yes,yes,1
less_0,4,credits_paid_to_date,car_used,559,500_to_1000,1_to_4,3,male,none,2,savings_insurance,22,none,own,1,skilled,1,none,yes,0
no_checking,51,outstanding_credit,education,5082,unknown,greater_7,6,male,guarantor,5,car_other,51,none,free,2,unskilled,1,yes,no,1
no_checking,26,prior_payments_delayed,furniture,4510,100_to_500,greater_7,4,male,none,5,savings_insurance,46,none,own,2,management_self-employed,1,none,yes,0
greater_200,22,credits_paid_to_date,radio_tv,6007,less_100,less_1,3,male,none,4,unknown,46,none,own,1,management_self-employed,1,yes,yes,0
no_checking,41,credits_paid_to_date,appliances,2901,100_to_500,4_to_7,4,female,none,3,savings_insurance,36,none,own,1,skilled,1,none,yes,0
less_0,9,prior_payments_delayed,furniture,292,less_100,less_1,2,female,none,3,car_other,51,none,rent,1,skilled,1,none,yes,0
0_to_200,46,credits_paid_to_date,appliances,3924,100_to_500,1_to_4,3,female,none,3,real_estate,32,none,own,1,skilled,1,none,yes,0
0_to_200,42,prior_payments_delayed,repairs,1420,500_to_1000,greater_7,3,female,none,2,car_other,26,stores,own,1,unskilled,1,none,yes,0
no_checking,28,prior_payments_delayed,education,6235,500_to_1000,greater_7,3,male,none,3,unknown,57,none,own,2,skilled,1,none,yes,1
less_0,11,prior_payments_delayed,car_used,3098,less_100,1_to_4,3,male,none,3,savings_insurance,32,none,own,1,skilled,1,yes,yes,0
less_0,9,all_credits_paid_back,car_used,489,less_100,1_to_4,2,female,none,3,real_estate,23,none,own,1,skilled,1,none,yes,0
less_0,14,credits_paid_to_date,furniture,1157,less_100,less_1,2,female,none,3,real_estate,21,none,own,1,skilled,1,none,yes,0
no_checking,44,outstanding_credit,radio_tv,7689,unknown,greater_7,5,male,co-applicant,3,unknown,61,bank,own,3,unemployed,2,yes,yes,1
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,2,male,none,1,real_estate,24,stores,rent,1,skilled,1,none,yes,0
0_to_200,9,credits_paid_to_date,furniture,250,500_to_1000,4_to_7,2,male,none,1,real_estate,30,stores,own,1,skilled,1,none,yes,0
less_0,8,all_credits_paid_back,car_new,250,100_to_500,1_to_4,1,male,none,1,savings_insurance,34,stores,rent,1,unskilled,1,none,yes,0
no_checking,34,outstanding_credit,furniture,7820,unknown,4_to_7,5,male,co-applicant,5,unknown,41,none,own,2,management_self-employed,2,yes,yes,0
no_checking,29,prior_payments_delayed,business,2501,100_to_500,4_to_7,4,male,none,3,savings_insurance,26,none,own,2,skilled,1,none,yes,0
no_checking,24,prior_payments_delayed,appliances,4910,500_to_1000,less_1,4,female,none,3,car_other,45,none,free,2,skilled,1,yes,yes,0
no_checking,46,outstanding_credit,radio_tv,6509,greater_1000,greater_7,4,male,guarantor,5,car_other,62,none,free,2,skilled,2,yes,yes,1
0_to_200,40,all_credits_paid_back,appliances,1451,less_100,1_to_4,2,male,none,2,real_estate,19,stores,own,1,skilled,1,none,yes,0
less_0,9,all_credits_paid_back,car_used,687,less_100,less_1,2,female,none,1,savings_insurance,31,stores,own,2,unskilled,1,none,yes,0
0_to_200,4,prior_payments_delayed,car_used,3365,less_100,1_to_4,2,male,co-applicant,3,savings_insurance,43,none,own,1,skilled,1,none,no,0
less_0,8,all_credits_paid_back,car_new,250,100_to_500,less_1,1,male,none,2,real_estate,27,stores,rent,1,unskilled,1,none,yes,0
no_checking,33,outstanding_credit,vacation,7786,500_to_1000,greater_7,5,male,co-applicant,5,unknown,47,none,free,2,management_self-employed,2,yes,yes,1
less_0,4,no_credits,repairs,250,less_100,1_to_4,1,female,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,0
less_0,11,prior_payments_delayed,car_new,1216,less_100,4_to_7,2,male,none,2,savings_insurance,42,none,own,2,skilled,1,yes,yes,0
no_checking,41,prior_payments_delayed,furniture,5074,greater_1000,1_to_4,4,male,none,4,savings_insurance,40,none,own,2,management_self-employed,1,none,yes,0
0_to_200,13,credits_paid_to_date,furniture,2634,less_100,1_to_4,3,male,none,2,real_estate,49,none,own,1,skilled,1,none,yes,0
greater_200,4,all_credits_paid_back,education,250,500_to_1000,1_to_4,1,female,none,2,real_estate,28,none,rent,1,management_self-employed,1,none,yes,0
no_checking,26,prior_payments_delayed,car_used,1830,500_to_1000,1_to_4,3,male,none,4,real_estate,28,none,own,1,skilled,1,yes,yes,1
less_0,7,no_credits,car_used,250,less_100,less_1,2,male,none,2,real_estate,19,bank,rent,1,unskilled,1,none,yes,0
0_to_200,4,all_credits_paid_back,car_new,250,100_to_500,less_1,2,female,none,3,real_estate,26,bank,rent,1,unskilled,1,none,yes,0
0_to_200,11,credits_paid_to_date,car_new,2306,less_100,less_1,2,female,none,1,savings_insurance,25,none,own,1,skilled,1,none,yes,0
0_to_200,15,credits_paid_to_date,car_new,3007,100_to_500,4_to_7,3,female,co-applicant,3,car_other,41,bank,own,1,unemployed,1,none,yes,1
no_checking,37,outstanding_credit,radio_tv,5821,unknown,greater_7,5,male,co-applicant,5,car_other,51,none,own,2,skilled,2,none,yes,1
less_0,11,prior_payments_delayed,furniture,1535,500_to_1000,1_to_4,3,female,none,3,car_other,34,none,rent,1,skilled,1,none,yes,0
less_0,9,prior_payments_delayed,car_new,332,500_to_1000,1_to_4,2,male,none,3,real_estate,27,none,own,1,skilled,1,none,yes,0
no_checking,26,prior_payments_delayed,appliances,4721,100_to_500,1_to_4,3,female,none,4,savings_insurance,44,none,own,1,skilled,1,yes,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,1,female,none,2,savings_insurance,19,bank,rent,1,unemployed,1,none,yes,0
less_0,4,all_credits_paid_back,repairs,250,less_100,1_to_4,2,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,0
0_to_200,12,prior_payments_delayed,retraining,1498,greater_1000,greater_7,4,female,none,2,savings_insurance,40,none,own,1,skilled,1,none,yes,0
0_to_200,27,outstanding_credit,furniture,2463,100_to_500,1_to_4,3,female,none,2,car_other,38,none,own,2,skilled,1,none,yes,1
0_to_200,28,credits_paid_to_date,furniture,3300,less_100,less_1,3,male,none,4,real_estate,29,none,own,2,skilled,1,none,yes,0
no_checking,29,outstanding_credit,appliances,6103,500_to_1000,4_to_7,3,female,none,4,car_other,56,none,own,2,skilled,1,yes,yes,1
0_to_200,26,credits_paid_to_date,furniture,250,100_to_500,1_to_4,1,female,none,3,car_other,29,stores,own,1,unskilled,1,none,yes,0
no_checking,40,prior_payments_delayed,vacation,5585,500_to_1000,4_to_7,5,male,none,4,car_other,42,none,own,2,skilled,1,yes,yes,0
less_0,6,all_credits_paid_back,car_new,250,100_to_500,unemployed,1,female,none,1,savings_insurance,21,stores,rent,1,skilled,1,none,yes,0
0_to_200,32,credits_paid_to_date,business,2984,500_to_1000,1_to_4,4,male,none,2,real_estate,30,none,own,1,skilled,1,none,yes,0
0_to_200,4,all_credits_paid_back,car_used,250,less_100,less_1,1,male,none,2,real_estate,24,stores,rent,1,skilled,1,none,yes,0
no_checking,18,credits_paid_to_date,furniture,3531,100_to_500,1_to_4,4,female,none,3,savings_insurance,31,none,free,1,skilled,1,yes,yes,0
no_checking,36,credits_paid_to_date,appliances,2128,unknown,4_to_7,4,male,none,4,savings_insurance,40,bank,own,2,unemployed,1,none,yes,1
0_to_200,4,prior_payments_delayed,car_new,250,less_100,4_to_7,3,male,none,2,savings_insurance,29,none,own,1,skilled,1,yes,yes,0
0_to_200,6,all_credits_paid_back,education,250,less_100,1_to_4,3,male,none,2,real_estate,24,none,rent,1,skilled,1,none,yes,0
no_checking,40,outstanding_credit,repairs,6591,500_to_1000,greater_7,5,male,guarantor,5,car_other,63,none,free,2,skilled,1,yes,yes,1
greater_200,28,prior_payments_delayed,car_used,3942,100_to_500,4_to_7,4,male,none,3,savings_insurance,46,none,free,2,skilled,1,none,no,0
no_checking,44,outstanding_credit,appliances,7532,greater_1000,greater_7,4,male,co-applicant,3,unknown,47,none,own,2,skilled,1,none,yes,1
no_checking,29,outstanding_credit,appliances,5417,500_to_1000,greater_7,5,male,co-applicant,5,unknown,50,none,free,2,skilled,1,yes,yes,1
no_checking,8,credits_paid_to_date,car_used,2365,100_to_500,less_1,2,male,none,3,savings_insurance,37,none,own,1,management_self-employed,1,none,yes,1
less_0,11,all_credits_paid_back,car_used,964,less_100,1_to_4,3,female,none,1,car_other,40,stores,own,1,skilled,1,none,yes,0
0_to_200,27,credits_paid_to_date,car_used,1918,100_to_500,4_to_7,3,female,none,3,real_estate,20,stores,rent,1,skilled,1,none,yes,0
no_checking,31,outstanding_credit,other,6307,500_to_1000,1_to_4,3,male,guarantor,3,car_other,46,none,free,1,skilled,1,yes,yes,0
no_checking,27,prior_payments_delayed,furniture,2202,100_to_500,4_to_7,4,female,none,3,savings_insurance,44,none,own,1,skilled,1,none,yes,0
0_to_200,14,credits_paid_to_date,vacation,2511,100_to_500,1_to_4,2,female,none,1,real_estate,29,none,own,1,skilled,1,none,yes,0
no_checking,26,all_credits_paid_back,car_used,5563,less_100,1_to_4,3,male,none,4,car_other,34,none,own,2,skilled,1,yes,yes,1
0_to_200,23,credits_paid_to_date,furniture,4323,100_to_500,4_to_7,4,female,co-applicant,4,car_other,43,stores,own,2,unskilled,1,yes,yes,1
no_checking,34,prior_payments_delayed,appliances,5605,500_to_1000,4_to_7,4,female,none,4,car_other,43,bank,rent,2,unemployed,1,none,yes,1
0_to_200,4,credits_paid_to_date,radio_tv,4539,100_to_500,1_to_4,3,female,none,3,savings_insurance,37,none,own,1,management_self-employed,1,none,no,0
0_to_200,19,prior_payments_delayed,furniture,436,greater_1000,greater_7,4,male,none,4,car_other,22,bank,rent,2,unskilled,1,none,yes,0
no_checking,8,credits_paid_to_date,repairs,3106,100_to_500,1_to_4,3,male,none,4,savings_insurance,45,none,own,1,management_self-employed,1,none,yes,0
no_checking,24,prior_payments_delayed,radio_tv,6954,500_to_1000,1_to_4,3,male,none,4,car_other,43,none,free,2,skilled,2,yes,yes,1
no_checking,12,credits_paid_to_date,car_used,3389,less_100,1_to_4,2,male,none,3,real_estate,25,none,own,1,management_self-employed,1,none,yes,0
less_0,8,all_credits_paid_back,education,1191,less_100,1_to_4,2,female,none,2,car_other,36,none,own,1,skilled,1,none,yes,1
0_to_200,15,credits_paid_to_date,furniture,1350,less_100,4_to_7,2,male,none,3,savings_insurance,29,none,own,1,skilled,1,none,yes,1
less_0,11,prior_payments_delayed,furniture,250,500_to_1000,4_to_7,3,male,none,3,savings_insurance,34,none,own,2,skilled,1,none,yes,0
0_to_200,36,outstanding_credit,radio_tv,5658,unknown,greater_7,4,male,co-applicant,4,unknown,40,stores,own,2,unskilled,2,yes,yes,1
less_0,37,credits_paid_to_date,education,4892,less_100,4_to_7,3,male,none,3,car_other,31,bank,own,2,unemployed,1,none,yes,0
no_checking,26,outstanding_credit,radio_tv,6565,500_to_1000,4_to_7,5,female,none,5,car_other,45,none,free,2,management_self-employed,1,yes,yes,1
less_0,4,credits_paid_to_date,education,523,less_100,unemployed,2,male,none,1,savings_insurance,19,bank,rent,1,unskilled,1,none,yes,0
0_to_200,29,prior_payments_delayed,radio_tv,5682,greater_1000,greater_7,4,male,none,4,savings_insurance,52,stores,rent,2,unskilled,2,none,yes,0
0_to_200,33,prior_payments_delayed,car_used,3130,greater_1000,4_to_7,3,female,co-applicant,4,car_other,45,none,own,2,skilled,1,yes,yes,1
no_checking,44,prior_payments_delayed,other,9542,unknown,greater_7,4,female,co-applicant,4,unknown,55,none,own,2,skilled,2,yes,yes,1
greater_200,19,credits_paid_to_date,radio_tv,1993,less_100,4_to_7,4,male,none,4,savings_insurance,40,none,own,2,skilled,1,none,yes,1
no_checking,29,outstanding_credit,vacation,3282,500_to_1000,4_to_7,4,male,guarantor,3,car_other,49,none,free,2,skilled,1,yes,yes,1
less_0,22,prior_payments_delayed,radio_tv,250,less_100,1_to_4,1,male,none,2,real_estate,20,stores,rent,1,unskilled,1,none,yes,0
greater_200,14,credits_paid_to_date,vacation,1995,less_100,1_to_4,2,male,none,1,real_estate,20,none,own,1,skilled,1,none,no,0
no_checking,8,credits_paid_to_date,furniture,1475,less_100,1_to_4,3,male,none,3,real_estate,39,none,own,1,skilled,1,yes,yes,0
greater_200,5,prior_payments_delayed,vacation,1854,greater_1000,1_to_4,2,male,none,4,car_other,32,none,own,2,management_self-employed,1,none,yes,0
no_checking,25,prior_payments_delayed,appliances,6292,100_to_500,greater_7,4,female,none,4,savings_insurance,51,none,free,2,management_self-employed,1,none,yes,1
0_to_200,6,all_credits_paid_back,car_new,3403,100_to_500,less_1,3,female,none,3,savings_insurance,29,none,rent,1,skilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,1,male,none,2,real_estate,21,none,rent,1,skilled,1,none,yes,0
0_to_200,42,all_credits_paid_back,radio_tv,3039,500_to_1000,4_to_7,4,female,co-applicant,4,car_other,39,bank,free,2,unemployed,1,yes,yes,1
no_checking,30,all_credits_paid_back,car_used,1102,100_to_500,unemployed,3,female,none,4,savings_insurance,19,none,own,1,skilled,1,none,yes,0
less_0,13,all_credits_paid_back,car_used,1241,less_100,1_to_4,3,female,none,1,real_estate,29,none,own,1,skilled,1,none,yes,0
0_to_200,16,prior_payments_delayed,radio_tv,250,100_to_500,4_to_7,2,female,none,2,savings_insurance,21,stores,own,1,skilled,1,yes,yes,0
no_checking,42,prior_payments_delayed,other,6421,500_to_1000,4_to_7,5,male,none,3,savings_insurance,36,stores,own,1,unskilled,1,yes,yes,0
no_checking,15,credits_paid_to_date,car_new,1299,100_to_500,less_1,3,female,none,3,real_estate,36,none,free,2,skilled,1,yes,yes,0
